line_no,p,B_size,B,trace_depth,state_label,span,i,j,initial_E,initial_P,initial_L,status,escape_depth,path,final_E,final_P,final_L,final_phi,nodes,best_phi,best_depth
23486,31,6,1 14 16 27 28 29,3,after_2,17,1,18,1,1,17,escaped,1,"(0,1,1)",1,1,11,"(1, 1, 11)",1,"(1, 1, 11)",1
23491,31,6,1 14 17 27 28 29,3,after_2,6,13,19,1,1,6,escaped,1,"(11,1,13)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
23499,31,6,1 14 20 26 28 29,2,after_1,8,16,24,1,1,8,escaped,1,"(12,1,16)",1,1,7,"(1, 1, 7)",1,"(1, 1, 7)",1
23502,31,6,1 3 9 14 25 28,3,after_2,7,5,12,1,1,7,escaped,1,"(4,1,5)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
23508,31,6,1 3 14 25 26 28,2,after_1,9,14,23,1,1,9,escaped,1,"(11,1,14)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
23528,31,6,1 14 16 20 25 28,3,after_2,22,1,23,1,1,22,escaped,1,"(0,1,1)",1,1,13,"(1, 1, 13)",1,"(1, 1, 13)",1
23529,31,6,1 14 17 20 25 28,3,after_2,5,12,17,1,1,5,escaped,1,"(14,1,10)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
23535,31,6,1 14 16 25 28 29,3,after_2,6,10,16,1,1,6,escaped,1,"(14,1,16)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
23536,31,6,1 14 17 25 28 29,3,after_2,16,4,20,1,1,16,escaped,1,"(1,1,4)",1,1,8,"(1, 1, 8)",1,"(1, 1, 8)",1
23541,31,6,1 13 14 19 27 28,2,after_1,18,4,22,1,1,18,escaped,1,"(0,1,16)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
23542,31,6,1 3 13 14 26 28,2,after_1,5,12,17,1,1,5,escaped,1,"(9,1,12)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
23545,31,6,1 13 14 19 26 28,2,after_1,5,10,15,1,1,5,escaped,1,"(9,1,10)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
23554,31,6,1 13 14 17 19 28,2,after_1,16,7,23,1,1,16,escaped,1,"(6,1,7)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
23555,31,6,1 13 14 17 26 28,2,after_1,6,12,18,1,1,6,escaped,1,"(11,1,12)",1,1,2,"(1, 1, 2)",1,"(1, 1, 2)",1
23560,31,6,1 13 14 19 20 28,2,after_1,16,8,24,1,1,16,escaped,1,"(6,1,8)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
23561,31,6,1 13 14 20 26 28,2,after_1,5,12,17,1,1,5,escaped,1,"(13,1,17)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
23563,31,6,1 13 14 17 20 28,3,after_2,16,8,24,1,1,16,escaped,1,"(3,1,22)",1,1,7,"(1, 1, 7)",1,"(1, 1, 7)",1
23564,31,6,1 3 13 14 28 29,3,after_2,11,7,18,1,1,11,escaped,1,"(3,1,7)",1,1,2,"(1, 1, 2)",1,"(1, 1, 2)",1
23568,31,6,1 13 14 26 28 29,2,after_1,7,13,20,1,1,7,escaped,1,"(8,1,13)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
23572,31,6,1 13 14 25 27 28,3,after_2,6,1,7,1,1,6,escaped,1,"(5,1,7)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
23574,31,6,1 13 14 25 26 28,2,after_1,3,16,19,1,1,3,escaped,1,"(15,1,16)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
23582,31,6,1 8 14 26 27 28,2,after_1,13,3,16,1,1,13,escaped,1,"(4,1,2)",1,1,7,"(1, 1, 7)",1,"(1, 1, 7)",1
23588,31,6,1 8 14 16 26 28,2,after_1,8,15,23,1,1,8,escaped,1,"(16,1,14)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
23593,31,6,1 8 14 17 26 28,2,after_1,8,15,23,1,1,8,escaped,1,"(22,1,23)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
23594,31,6,1 8 14 16 17 28,3,after_2,7,2,9,1,1,7,escaped,1,"(3,1,1)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
23596,31,6,1 8 9 14 20 28,3,after_2,8,16,24,1,1,8,escaped,1,"(15,1,16)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
23600,31,6,1 8 14 16 20 28,3,after_2,5,12,17,1,1,5,escaped,1,"(11,1,12)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
23612,31,6,1 8 14 25 26 28,2,after_1,11,10,21,1,1,11,escaped,1,"(8,1,10)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
23613,31,6,1 8 14 16 25 28,3,after_2,12,6,18,1,1,12,escaped,1,"(3,1,6)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
23616,31,6,1 8 13 14 19 28,3,after_2,8,15,23,1,1,8,escaped,1,"(10,1,16)",1,1,7,"(1, 1, 7)",1,"(1, 1, 7)",1
23618,31,6,1 8 13 14 16 28,3,after_2,8,14,22,1,1,8,escaped,1,"(10,1,14)",1,1,7,"(1, 1, 7)",1,"(1, 1, 7)",1
23620,31,6,1 3 14 24 26 28,2,after_1,5,16,21,1,1,5,escaped,1,"(18,1,21)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
23623,31,6,1 14 19 24 26 28,2,after_1,3,18,21,1,1,3,escaped,1,"(17,1,18)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
23624,31,6,1 3 14 16 24 28,3,after_2,5,12,17,1,1,5,escaped,1,"(10,1,12)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
23625,31,6,1 9 14 16 24 28,3,after_2,13,5,18,1,1,13,escaped,1,"(3,1,5)",1,1,11,"(1, 1, 11)",1,"(1, 1, 11)",1
23626,31,6,1 14 16 24 27 28,3,after_2,3,16,19,1,1,3,escaped,1,"(14,1,16)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
23627,31,6,1 14 16 19 24 28,2,after_1,5,12,17,1,1,5,escaped,1,"(8,1,12)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
23630,31,6,1 9 14 17 24 28,3,after_2,8,13,21,1,1,8,escaped,1,"(12,1,13)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
23631,31,6,1 14 17 24 27 28,3,after_2,4,7,11,1,1,4,escaped,1,"(5,1,7)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
23636,31,6,1 9 14 20 24 28,3,after_2,8,9,17,1,1,8,escaped,1,"(8,1,9)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
23641,31,6,1 14 17 20 24 28,3,after_2,13,6,19,1,1,13,escaped,1,"(4,1,6)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
23643,31,6,1 9 14 24 28 29,3,after_2,3,18,21,1,1,3,escaped,1,"(18,2,13)",1,1,2,"(1, 1, 2)",1,"(1, 1, 2)",1
23647,31,6,1 14 16 24 28 29,3,after_2,7,14,21,1,1,7,escaped,1,"(12,1,14)",1,1,2,"(1, 1, 2)",1,"(1, 1, 2)",1
23651,31,6,1 14 19 24 25 28,3,after_2,10,1,11,1,1,10,escaped,1,"(3,1,0)",1,1,8,"(1, 1, 8)",1,"(1, 1, 8)",1
23654,31,6,1 14 17 24 25 28,3,after_2,16,1,17,1,1,16,escaped,1,"(0,1,1)",1,1,7,"(1, 1, 7)",1,"(1, 1, 7)",1
23662,31,6,1 8 14 16 24 28,3,after_2,3,19,22,1,1,3,escaped,1,"(18,1,19)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
23663,31,6,1 8 14 17 24 28,3,after_2,12,11,23,1,1,12,escaped,1,"(8,1,11)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
23667,31,6,1 10 14 16 19 28,2,after_1,14,5,19,1,1,14,escaped,1,"(6,1,4)",1,1,10,"(1, 1, 10)",1,"(1, 1, 10)",1
23670,31,6,1 9 10 14 17 28,3,after_2,5,14,19,1,1,5,escaped,1,"(15,1,13)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
23672,31,6,1 10 14 17 19 28,2,after_1,9,13,22,1,1,9,escaped,1,"(11,1,13)",1,1,2,"(1, 1, 2)",1,"(1, 1, 2)",1
23679,31,6,1 10 14 20 26 28,2,after_1,3,13,16,1,1,3,escaped,1,"(11,1,13)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
23683,31,6,1 9 10 14 28 29,3,after_2,7,11,18,1,1,7,escaped,1,"(10,1,11)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
23684,31,6,1 10 14 27 28 29,2,after_1,6,10,16,1,1,6,escaped,1,"(11,1,9)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
23686,31,6,1 10 14 26 28 29,2,after_1,7,13,20,1,1,7,escaped,1,"(11,1,13)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
23692,31,6,1 10 14 25 26 28,2,after_1,13,6,19,1,1,13,escaped,1,"(5,1,6)",1,1,8,"(1, 1, 8)",1,"(1, 1, 8)",1
23704,31,6,1 10 14 24 26 28,2,after_1,12,8,20,1,1,12,escaped,1,"(6,1,8)",1,1,11,"(1, 1, 11)",1,"(1, 1, 11)",1
23709,31,6,1 14 17 27 28 30,3,after_2,18,4,22,1,1,18,escaped,1,"(2,1,4)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
23710,31,6,1 14 17 19 28 30,2,after_1,16,7,23,1,1,16,escaped,1,"(6,1,7)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
23711,31,6,1 14 17 26 28 30,2,after_1,6,12,18,1,1,6,escaped,1,"(11,1,12)",1,1,2,"(1, 1, 2)",1,"(1, 1, 2)",1
23716,31,6,1 14 19 20 28 30,2,after_1,16,8,24,1,1,16,escaped,1,"(6,1,8)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
23717,31,6,1 14 20 26 28 30,2,after_1,5,12,17,1,1,5,escaped,1,"(13,1,17)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
23719,31,6,1 14 17 20 28 30,3,after_2,8,8,16,1,1,8,escaped,1,"(4,1,8)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
23725,31,6,1 14 16 28 29 30,3,after_2,16,4,20,1,1,16,escaped,1,"(2,1,4)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
23730,31,6,1 14 25 26 28 30,2,after_1,3,16,19,1,1,3,escaped,1,"(15,1,16)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
23733,31,6,1 13 14 27 28 30,3,after_2,18,4,22,1,1,18,escaped,1,"(2,1,4)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
23734,31,6,1 13 14 19 28 30,2,after_1,16,7,23,1,1,16,escaped,1,"(6,1,7)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
23735,31,6,1 13 14 26 28 30,2,after_1,6,12,18,1,1,6,escaped,1,"(11,1,12)",1,1,2,"(1, 1, 2)",1,"(1, 1, 2)",1
23740,31,6,1 8 14 16 28 30,3,after_2,8,14,22,1,1,8,escaped,1,"(10,1,14)",1,1,7,"(1, 1, 7)",1,"(1, 1, 7)",1
23748,31,6,1 14 19 22 27 29,2,after_1,9,12,21,1,1,9,escaped,1,"(11,1,12)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
23749,31,6,1 3 14 22 26 29,2,after_1,21,3,24,1,1,21,escaped,1,"(0,1,22)",1,1,12,"(1, 1, 12)",1,"(1, 1, 12)",1
23750,31,6,1 9 14 22 26 29,2,after_1,8,13,21,1,1,8,escaped,1,"(11,1,13)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
23755,31,6,1 14 16 22 27 29,2,after_1,14,5,19,1,1,14,escaped,1,"(4,1,5)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
23756,31,6,1 14 16 19 22 29,2,after_1,9,12,21,1,1,9,escaped,1,"(11,1,12)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
23757,31,6,1 14 16 22 26 29,2,after_1,8,13,21,1,1,8,escaped,1,"(8,1,13)",1,1,7,"(1, 1, 7)",1,"(1, 1, 7)",1
23760,31,6,1 14 17 22 27 29,2,after_1,4,7,11,1,1,4,escaped,1,"(6,1,7)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
23761,31,6,1 14 17 19 22 29,2,after_1,20,3,23,1,1,20,escaped,1,"(0,1,21)",1,1,19,"(1, 1, 19)",1,"(1, 1, 19)",1
23762,31,6,1 14 17 22 26 29,2,after_1,8,8,16,1,1,8,escaped,1,"(7,1,8)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
23763,31,6,1 14 16 17 22 29,2,after_1,9,14,23,1,1,9,escaped,1,"(13,1,14)",1,1,8,"(1, 1, 8)",1,"(1, 1, 8)",1
23764,31,6,1 3 14 20 22 29,2,after_1,10,10,20,1,1,10,escaped,1,"(8,1,10)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
23766,31,6,1 14 20 22 27 29,1,initial,4,9,13,1,1,4,escaped,1,"(8,1,9)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
23767,31,6,1 14 19 20 22 29,2,after_1,13,8,21,1,1,13,escaped,1,"(6,1,8)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
23768,31,6,1 14 20 22 26 29,2,after_1,22,2,24,1,1,22,escaped,1,"(0,1,2)",1,1,13,"(1, 1, 13)",1,"(1, 1, 13)",1
23773,31,6,1 9 14 22 25 27,2,after_1,6,12,18,1,1,6,escaped,1,"(8,1,12)",1,1,2,"(1, 1, 2)",1,"(1, 1, 2)",1
23778,31,6,1 9 14 22 25 26,2,after_1,11,8,19,1,1,11,escaped,1,"(6,1,8)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
23781,31,6,1 3 14 16 22 25,3,after_2,22,2,24,1,1,22,escaped,1,"(0,1,22)",1,1,9,"(1, 1, 9)",1,"(1, 1, 9)",1
23785,31,6,1 14 16 22 25 26,2,after_1,4,4,8,1,1,4,escaped,1,"(3,1,4)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
23787,31,6,1 9 14 17 22 25,2,after_1,14,6,20,1,1,14,escaped,1,"(3,1,6)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
23789,31,6,1 14 17 19 22 25,2,after_1,14,7,21,1,1,14,escaped,1,"(6,1,7)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
23790,31,6,1 14 17 22 25 26,2,after_1,7,3,10,1,1,7,escaped,1,"(8,1,10)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
23791,31,6,1 14 16 17 22 25,2,after_1,11,10,21,1,1,11,escaped,1,"(8,1,10)",1,1,7,"(1, 1, 7)",1,"(1, 1, 7)",1
23792,31,6,1 3 14 20 22 25,2,after_1,7,3,10,1,1,7,escaped,1,"(2,1,3)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
23795,31,6,1 14 19 20 22 25,2,after_1,5,14,19,1,1,5,escaped,1,"(12,1,14)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
23796,31,6,1 14 20 22 25 26,2,after_1,7,4,11,1,1,7,escaped,1,"(8,1,11)",1,1,2,"(1, 1, 2)",1,"(1, 1, 2)",1
23798,31,6,1 14 17 20 22 25,3,after_2,11,3,14,1,1,11,escaped,1,"(2,1,3)",1,1,7,"(1, 1, 7)",1,"(1, 1, 7)",1
23800,31,6,1 9 14 22 25 29,2,after_1,8,13,21,1,1,8,escaped,1,"(12,1,13)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
23801,31,6,1 14 22 25 27 29,2,after_1,4,6,10,1,1,4,escaped,1,"(5,1,6)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
23803,31,6,1 14 22 25 26 29,2,after_1,16,1,17,1,1,16,escaped,1,"(0,1,1)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
23808,31,6,1 3 13 14 19 22,2,after_1,6,7,13,1,1,6,escaped,1,"(4,1,7)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
23809,31,6,1 9 13 14 19 22,2,after_1,10,2,12,1,1,10,escaped,1,"(10,1,12)",1,1,7,"(1, 1, 7)",1,"(1, 1, 7)",1
23810,31,6,1 13 14 19 22 27,2,after_1,7,7,14,1,1,7,escaped,1,"(6,1,7)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
23811,31,6,1 3 13 14 22 26,2,after_1,6,13,19,1,1,6,escaped,1,"(12,1,13)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
23812,31,6,1 9 13 14 22 26,2,after_1,13,3,16,1,1,13,escaped,1,"(2,1,3)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
23813,31,6,1 13 14 22 26 27,2,after_1,12,12,24,1,1,12,escaped,1,"(10,1,12)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
23814,31,6,1 13 14 19 22 26,2,after_1,10,1,11,1,1,10,escaped,1,"(0,1,1)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
23817,31,6,1 13 14 16 22 27,3,after_2,14,5,19,1,1,14,escaped,1,"(4,1,5)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
23818,31,6,1 13 14 16 19 22,2,after_1,11,5,16,1,1,11,escaped,1,"(4,1,5)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
23819,31,6,1 13 14 16 22 26,1,initial,11,10,21,1,1,11,escaped,1,"(8,1,10)",1,1,7,"(1, 1, 7)",1,"(1, 1, 7)",1
23820,31,6,1 3 13 14 17 22,2,after_1,9,11,20,1,1,9,escaped,1,"(9,1,11)",1,1,7,"(1, 1, 7)",1,"(1, 1, 7)",1
23821,31,6,1 9 13 14 17 22,2,after_1,14,6,20,1,1,14,escaped,1,"(5,1,6)",1,1,12,"(1, 1, 12)",1,"(1, 1, 12)",1
23822,31,6,1 13 14 17 22 27,3,after_2,4,9,13,1,1,4,escaped,1,"(7,1,9)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
23823,31,6,1 13 14 17 19 22,2,after_1,13,8,21,1,1,13,escaped,1,"(7,1,8)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
23826,31,6,1 3 13 14 20 22,2,after_1,11,12,23,1,1,11,escaped,1,"(10,1,12)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
23828,31,6,1 13 14 20 22 27,2,after_1,4,9,13,1,1,4,escaped,1,"(8,1,9)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
23830,31,6,1 13 14 20 22 26,2,after_1,11,8,19,1,1,11,escaped,1,"(5,1,8)",1,1,2,"(1, 1, 2)",1,"(1, 1, 2)",1
23835,31,6,1 13 14 22 27 29,1,initial,4,8,12,1,1,4,escaped,1,"(7,1,8)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
23839,31,6,1 13 14 17 22 29,2,after_1,9,14,23,1,1,9,escaped,1,"(13,1,14)",1,1,8,"(1, 1, 8)",1,"(1, 1, 8)",1
23841,31,6,1 13 14 22 25 27,2,after_1,6,12,18,1,1,6,escaped,1,"(8,1,12)",1,1,2,"(1, 1, 2)",1,"(1, 1, 2)",1
23843,31,6,1 13 14 22 25 26,2,after_1,7,3,10,1,1,7,escaped,1,"(12,1,9)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
23845,31,6,1 13 14 17 22 25,2,after_1,11,10,21,1,1,11,escaped,1,"(8,1,10)",1,1,7,"(1, 1, 7)",1,"(1, 1, 7)",1
23846,31,6,1 3 8 14 19 22,2,after_1,12,7,19,1,1,12,escaped,1,"(5,1,7)",1,1,7,"(1, 1, 7)",1,"(1, 1, 7)",1
23847,31,6,1 8 9 14 19 22,2,after_1,10,6,16,1,1,10,escaped,1,"(5,1,6)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
23852,31,6,1 8 14 19 22 26,2,after_1,14,1,15,1,1,14,escaped,1,"(7,1,19)",1,1,7,"(1, 1, 7)",1,"(1, 1, 7)",1
23855,31,6,1 8 14 16 22 27,2,after_1,6,12,18,1,1,6,escaped,1,"(9,1,12)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
23857,31,6,1 8 14 16 22 26,2,after_1,11,8,19,1,1,11,escaped,1,"(6,1,8)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
23862,31,6,1 8 14 17 22 26,2,after_1,9,3,12,1,1,9,escaped,1,"(2,1,3)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
23867,31,6,1 8 14 19 20 22,2,after_1,14,8,22,1,1,14,escaped,1,"(7,1,8)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
23868,31,6,1 8 14 20 22 26,2,after_1,11,11,22,1,1,11,escaped,1,"(9,1,11)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
23871,31,6,1 3 8 14 22 29,2,after_1,16,8,24,1,1,16,escaped,1,"(2,1,20)",1,1,8,"(1, 1, 8)",1,"(1, 1, 8)",1
23873,31,6,1 8 14 22 27 29,2,after_1,9,5,14,1,1,9,escaped,1,"(2,1,5)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
23874,31,6,1 8 14 19 22 29,2,after_1,9,10,19,1,1,9,escaped,1,"(9,1,10)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
23880,31,6,1 8 14 19 22 25,2,after_1,15,7,22,1,1,15,escaped,1,"(3,1,7)",1,1,11,"(1, 1, 11)",1,"(1, 1, 11)",1
23881,31,6,1 8 14 22 25 26,2,after_1,12,1,13,1,1,12,escaped,1,"(8,1,13)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
23886,31,6,1 8 13 14 22 26,2,after_1,9,3,12,1,1,9,escaped,1,"(2,1,3)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
23894,31,6,1 9 14 16 22 24,3,after_2,8,6,14,1,1,8,escaped,1,"(4,1,6)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
23895,31,6,1 14 16 22 24 27,2,after_1,9,8,17,1,1,9,escaped,1,"(6,1,8)",1,1,8,"(1, 1, 8)",1,"(1, 1, 8)",1
23910,31,6,1 14 17 20 22 24,2,after_1,3,19,22,1,1,3,escaped,1,"(20,1,18)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
23911,31,6,1 3 14 22 24 29,2,after_1,4,9,13,1,1,4,escaped,1,"(7,1,9)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
23913,31,6,1 14 22 24 27 29,2,after_1,3,18,21,1,1,3,escaped,1,"(20,1,17)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
23914,31,6,1 14 19 22 24 29,2,after_1,11,13,24,1,1,11,escaped,1,"(11,1,13)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
23924,31,6,1 13 14 22 24 27,2,after_1,3,18,21,1,1,3,escaped,1,"(17,1,18)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
23928,31,6,1 13 14 17 22 24,2,after_1,3,18,21,1,1,3,escaped,1,"(19,1,17)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
23930,31,6,1 8 14 22 24 26,2,after_1,3,18,21,1,1,3,escaped,1,"(20,1,17)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
23931,31,6,1 8 14 16 22 24,3,after_2,3,18,21,1,1,3,escaped,1,"(20,1,21)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
23932,31,6,1 8 14 17 22 24,3,after_2,3,18,21,1,1,3,escaped,1,"(23,1,19)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
23933,31,6,1 3 10 14 16 22,2,after_1,8,7,15,1,1,8,escaped,1,"(8,1,6)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
23934,31,6,1 9 10 14 16 22,2,after_1,13,1,14,1,1,13,escaped,1,"(0,1,1)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
23936,31,6,1 10 14 16 19 22,2,after_1,13,4,17,1,1,13,escaped,1,"(1,1,4)",1,1,8,"(1, 1, 8)",1,"(1, 1, 8)",1
23937,31,6,1 10 14 16 22 26,2,after_1,14,8,22,1,1,14,escaped,1,"(6,1,10)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
23939,31,6,1 9 10 14 17 22,2,after_1,7,3,10,1,1,7,escaped,1,"(2,1,3)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
23944,31,6,1 3 10 14 20 22,2,after_1,4,10,14,1,1,4,escaped,1,"(8,1,10)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
23945,31,6,1 9 10 14 20 22,2,after_1,7,4,11,1,1,7,escaped,1,"(3,1,4)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
23947,31,6,1 10 14 19 20 22,2,after_1,13,8,21,1,1,13,escaped,1,"(6,1,8)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
23950,31,6,1 10 14 17 20 22,2,after_1,8,1,9,1,1,8,escaped,1,"(0,1,1)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
23954,31,6,1 10 14 19 22 29,2,after_1,13,7,20,1,1,13,escaped,1,"(5,1,7)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
23955,31,6,1 10 14 22 26 29,2,after_1,10,1,11,1,1,10,escaped,1,"(9,1,11)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
23963,31,6,1 10 14 17 22 25,2,after_1,6,1,7,1,1,6,escaped,1,"(4,1,7)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
23966,31,6,1 10 13 14 22 26,2,after_1,13,8,21,1,1,13,escaped,1,"(2,1,18)",1,1,11,"(1, 1, 11)",1,"(1, 1, 11)",1
23969,31,6,1 8 10 14 19 22,2,after_1,13,7,20,1,1,13,escaped,1,"(6,1,7)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
23973,31,6,1 10 14 16 22 24,2,after_1,10,2,12,1,1,10,escaped,1,"(0,1,2)",1,1,9,"(1, 1, 9)",1,"(1, 1, 9)",1
23974,31,6,1 10 14 17 22 24,2,after_1,17,7,24,1,1,17,escaped,1,"(2,1,22)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
23975,31,6,1 9 14 17 22 30,2,after_1,14,6,20,1,1,14,escaped,1,"(5,1,6)",1,1,12,"(1, 1, 12)",1,"(1, 1, 12)",1
23977,31,6,1 14 17 19 22 30,2,after_1,13,8,21,1,1,13,escaped,1,"(7,1,8)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
23978,31,6,1 14 17 22 26 30,2,after_1,7,4,11,1,1,7,escaped,1,"(2,1,4)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
23980,31,6,1 3 14 20 22 30,2,after_1,11,12,23,1,1,11,escaped,1,"(10,1,12)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
23982,31,6,1 14 20 22 27 30,2,after_1,6,13,19,1,1,6,escaped,1,"(9,1,13)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
